ip_address,total_requests,failed_requests,successful_requests,failure_ratio,unique_usernames,username_diversity,unique_endpoints,endpoint_concentration,unique_user_agents,user_agent_concentration,primary_user_agent,primary_endpoint,country,active_duration_seconds,requests_per_minute,timing_regularity,target_usernames,feat_failure_ratio,feat_username_diversity,feat_endpoint_concentration,feat_ua_concentration,feat_timing_regularity,feat_request_frequency
172.16.2.124,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Chrome-122,/login,GB,8429.0,0.0142,0.5,victor@techhub.io|liam@example.com,0.0,1.0,0.5,0.5,0.5,0.0034
172.16.2.125,1,1,0,1.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,US,1.0,60.0,0.5,victor647@cloudsec.org,1.0,1.0,1.0,1.0,0.5,1.0
172.16.2.128,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,oscar@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.129,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,JP,1.0,60.0,0.5,yasmin@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.135,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,IN,1.0,60.0,0.5,grace284@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.140,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,US,1.0,60.0,0.5,ian@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.144,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Edge-122,/api/v1/auth/login,FR,779.0,0.154,0.5,grace@cloudsec.org|hannah@corp.local,0.0,1.0,0.5,0.5,0.5,0.0348
172.16.2.146,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,oscar@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.148,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,FR,1.0,60.0,0.5,julia@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.151,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,DE,1.0,60.0,0.5,quinn445@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.153,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,noah@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.155,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,AU,1.0,60.0,0.5,ananya@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.156,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,US,1.0,60.0,0.5,claire@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.159,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,US,1.0,60.0,0.5,xander@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.168,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,IN,1.0,60.0,0.5,emma@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.169,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,CA,1.0,60.0,0.5,olivia@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.17,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,US,1.0,60.0,0.5,george@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.174,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,AU,1.0,60.0,0.5,george358@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.184,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,US,1.0,60.0,0.5,aravind@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.192,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,AU,1.0,60.0,0.5,ian@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.195,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,DE,1.0,60.0,0.5,karen740@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.200,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,felix@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.201,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,IN,1.0,60.0,0.5,brian629@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.203,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,CA,1.0,60.0,0.5,ursula@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.205,2,0,2,0.0,2,1.0,1,1.0,2,0.5,Chrome-122,/login,IN,3330.0,0.036,0.5,nina@corp.local|ananya@corp.local,0.0,1.0,1.0,0.5,0.5,0.0086
172.16.2.212,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,US,1.0,60.0,0.5,kevin@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.218,1,1,0,1.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,JP,1.0,60.0,0.5,julia@techhub.io,1.0,1.0,1.0,1.0,0.5,1.0
172.16.2.219,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,IN,1.0,60.0,0.5,zach@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.226,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,FR,1.0,60.0,0.5,hannah@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.230,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,IN,1.0,60.0,0.5,emma@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.231,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,FR,1.0,60.0,0.5,peter@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.240,1,1,0,1.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,FR,1.0,60.0,0.5,marcus@example.com,1.0,1.0,1.0,1.0,0.5,1.0
172.16.2.242,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,CA,1.0,60.0,0.5,elena@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.244,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,US,1.0,60.0,0.5,oscar@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.248,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/login,US,1.0,60.0,0.5,aravind@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.250,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,CA,1.0,60.0,0.5,yasmin339@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.253,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,US,1.0,60.0,0.5,karen027@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.26,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,GB,1.0,60.0,0.5,zach@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.27,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,CA,1.0,60.0,0.5,yasmin@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.31,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,AU,1.0,60.0,0.5,claire053@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.33,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,JP,1.0,60.0,0.5,brian@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.34,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,IN,1.0,60.0,0.5,sneha042@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.35,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,CA,1.0,60.0,0.5,james614@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.50,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,IN,1.0,60.0,0.5,oscar714@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.63,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Edge-122,/login,US,13320.0,0.009,0.5,henry@cloudsec.org|brian678@example.com,0.0,1.0,0.5,0.5,0.5,0.0022
172.16.2.75,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,CA,1.0,60.0,0.5,robert405@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.83,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,DE,1.0,60.0,0.5,paula@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.85,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,JP,1.0,60.0,0.5,zach@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.88,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,AU,1.0,60.0,0.5,henry@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.89,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,US,1.0,60.0,0.5,frank980@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.2.90,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,US,1.0,60.0,0.5,sam@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.10,2,0,2,0.0,2,1.0,1,1.0,2,0.5,Chrome-122,/login,JP,5052.0,0.0238,0.5,frank@mailservice.net|oscar@techhub.io,0.0,1.0,1.0,0.5,0.5,0.0057
172.16.20.101,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,IN,1.0,60.0,0.5,yasmin@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.106,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,US,1.0,60.0,0.5,bob@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.110,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,FR,1.0,60.0,0.5,sophia@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.112,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,JP,1.0,60.0,0.5,henry@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.117,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,IN,1.0,60.0,0.5,tarun@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.125,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,DE,1.0,60.0,0.5,daniel@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.13,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,GB,1.0,60.0,0.5,yasmin814@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.130,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,FR,1.0,60.0,0.5,aravind@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.132,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,US,1.0,60.0,0.5,emma@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.142,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,JP,1.0,60.0,0.5,frank709@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.144,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,AU,1.0,60.0,0.5,alice@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.148,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,IN,1.0,60.0,0.5,ursula255@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.149,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,CA,1.0,60.0,0.5,deepak975@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.151,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,AU,1.0,60.0,0.5,aravind@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.155,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,IN,1.0,60.0,0.5,bob691@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.157,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,victor@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.164,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,US,1.0,60.0,0.5,karen@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.167,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Safari-Mobile,/login,GB,13275.0,0.009,0.5,priya@corp.local|ananya@cloudsec.org,0.0,1.0,0.5,0.5,0.5,0.0022
172.16.20.168,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,US,1.0,60.0,0.5,priya@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.170,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,GB,1.0,60.0,0.5,hannah@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.172,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,US,1.0,60.0,0.5,elena780@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.178,2,0,2,0.0,2,1.0,1,1.0,2,0.5,Chrome-122,/api/v1/auth/login,CA,17562.0,0.0068,0.5,rachel@example.com|elena@techhub.io,0.0,1.0,1.0,0.5,0.5,0.0016
172.16.20.183,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,GB,1.0,60.0,0.5,marcus@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.186,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,yasmin@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.188,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,FR,1.0,60.0,0.5,robert@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.189,1,1,0,1.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,IN,1.0,60.0,0.5,rachel845@corp.local,1.0,1.0,1.0,1.0,0.5,1.0
172.16.20.196,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,sneha@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.2,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,JP,1.0,60.0,0.5,peter191@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.208,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,IN,1.0,60.0,0.5,charlie@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.213,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,AU,1.0,60.0,0.5,isabella@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.22,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,AU,1.0,60.0,0.5,isabella179@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.224,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,CA,1.0,60.0,0.5,ananya@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.23,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,US,1.0,60.0,0.5,ursula@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.230,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,CA,1.0,60.0,0.5,paula@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.231,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,IN,1.0,60.0,0.5,oscar240@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.238,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,DE,1.0,60.0,0.5,grace@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.239,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,IN,1.0,60.0,0.5,charlie@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.244,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,AU,1.0,60.0,0.5,claire891@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.35,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,CA,1.0,60.0,0.5,daniel@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.38,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,CA,1.0,60.0,0.5,liam@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.43,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Edge-122,/login,IN,539.0,0.2226,0.5,priya352@example.com|quinn@cloudsec.org,0.0,1.0,0.5,0.5,0.5,0.0489
172.16.20.53,1,1,0,1.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,IN,1.0,60.0,0.5,kevin219@example.com,1.0,1.0,1.0,1.0,0.5,1.0
172.16.20.67,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,GB,1.0,60.0,0.5,sneha@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.68,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,US,1.0,60.0,0.5,emma568@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.69,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,FR,1.0,60.0,0.5,brian@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.87,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,JP,1.0,60.0,0.5,kevin673@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.88,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,CA,1.0,60.0,0.5,xander@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.91,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,US,1.0,60.0,0.5,henry109@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.20.98,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,US,1.0,60.0,0.5,priya@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.100,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,US,1.0,60.0,0.5,ananya@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.104,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,zach@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.109,1,1,0,1.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/login,FR,1.0,60.0,0.5,julia588@mailservice.net,1.0,1.0,1.0,1.0,0.5,1.0
172.16.21.12,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,FR,1.0,60.0,0.5,ananya@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.120,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,CA,1.0,60.0,0.5,julia@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.123,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/login,FR,1.0,60.0,0.5,julia@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.125,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/login,CA,1.0,60.0,0.5,priya790@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.127,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,FR,1.0,60.0,0.5,peter@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.128,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,AU,1.0,60.0,0.5,henry476@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.13,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,olivia@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.133,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,FR,1.0,60.0,0.5,ursula@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.136,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,IN,1.0,60.0,0.5,sophia@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.137,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,GB,1.0,60.0,0.5,thomas504@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.142,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,AU,1.0,60.0,0.5,ananya@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.159,2,0,2,0.0,2,1.0,2,0.5,2,0.5,Chrome-122,/api/v1/auth/login,US,10282.0,0.0117,0.5,laura@techhub.io|marcus@corp.local,0.0,1.0,0.5,0.5,0.5,0.0028
172.16.21.160,2,1,1,0.5,2,1.0,1,1.0,2,0.5,Edge-122,/api/v1/auth/login,GB,3937.0,0.0305,0.5,sam510@mailservice.net|zach@cloudsec.org,0.5,1.0,1.0,0.5,0.5,0.0073
172.16.21.168,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/api/v1/auth/login,GB,1.0,60.0,0.5,ian469@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.177,1,1,0,1.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,DE,1.0,60.0,0.5,laura@corp.local,1.0,1.0,1.0,1.0,0.5,1.0
172.16.21.178,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,noah@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.203,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,IN,1.0,60.0,0.5,kevin498@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.217,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,IN,1.0,60.0,0.5,xander220@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.222,2,1,1,0.5,2,1.0,1,1.0,1,1.0,Edge-122,/login,US,9991.0,0.012,0.5,george769@example.com|charlie@cloudsec.org,0.5,1.0,1.0,1.0,0.5,0.0029
172.16.21.229,3,0,3,0.0,3,1.0,2,0.6667,2,0.6667,Chrome-122,/api/v1/auth/login,IN,13967.0,0.0129,0.7101,brian@cloudsec.org|julia289@cloudsec.org|ian@example.com,0.0,1.0,0.6667,0.6667,0.7101,0.0031
172.16.21.230,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,JP,1.0,60.0,0.5,daniel@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.236,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/api/v1/auth/login,FR,1.0,60.0,0.5,charlie@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.246,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/login,GB,1.0,60.0,0.5,emma@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.25,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,JP,1.0,60.0,0.5,peter@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.26,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,sophia577@corp.local,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.30,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,FR,1.0,60.0,0.5,karen@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.33,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,IN,1.0,60.0,0.5,laura@techhub.io,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.34,2,0,2,0.0,2,1.0,1,1.0,1,1.0,Safari-Mobile,/api/v1/auth/login,AU,2357.0,0.0509,0.5,sophia@corp.local|robert580@techhub.io,0.0,1.0,1.0,1.0,0.5,0.0121
172.16.21.38,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,US,1.0,60.0,0.5,ursula@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.42,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Edge-122,/login,GB,1.0,60.0,0.5,henry@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.48,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Safari-17,/api/v1/auth/login,JP,1.0,60.0,0.5,daniel@mailservice.net,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.52,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Firefox-123,/login,US,1.0,60.0,0.5,paula@example.com,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.55,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/login,IN,1.0,60.0,0.5,hannah@cloudsec.org,0.0,1.0,1.0,1.0,0.5,1.0
172.16.21.62,1,0,1,0.0,1,1.0,1,1.0,1,1.0,Chrome-122,/api/v1/auth/login,IN,1.0,60.0,0.5,liam336@example.com,0.0,1.0,1.0,1.0,0.5,1.0
